tick,wind_speed_100m_ms
28653,28.525
28654,28.616666666666667
28655,28.708333333333336
28656,28.8
28657,28.3
28658,27.8
28659,27.3
28660,26.8
28661,26.3
28662,25.8
28663,25.3
28664,24.8
28665,24.3
28666,23.8
28667,23.3
28668,22.8
28669,22.825
28670,22.85
28671,22.875
28672,22.900000000000002
28673,22.925
28674,22.950000000000003
28675,22.975
28676,23.0
28677,23.025000000000002
28678,23.05
28679,23.075000000000003
28680,23.1
28681,23.258333333333333
28682,23.416666666666668
28683,23.575000000000003
28684,23.733333333333334
28685,23.891666666666666
28686,24.05
28687,24.208333333333336
28688,24.366666666666667
28689,24.525
28690,24.683333333333334
28691,24.84166666666667
28692,25.0
28693,25.208333333333332
28694,25.416666666666668
28695,25.625
28696,25.833333333333332
28697,26.041666666666668
28698,26.25
28699,26.458333333333332
28700,26.666666666666668
28701,26.875
28702,27.083333333333332
28703,27.291666666666668
28704,27.5
28705,27.775
28706,28.05
28707,28.325
28708,28.6
28709,28.875
28710,29.15
28711,29.425
28712,29.7
28713,29.975
28714,30.25
28715,30.525000000000002
28716,30.8
28717,30.983333333333334
28718,31.166666666666668
28719,31.35
28720,31.533333333333335
28721,31.71666666666667
28722,31.9
28723,32.083333333333336
28724,32.266666666666666
28725,32.45
28726,32.63333333333333
28727,32.81666666666666
28728,33.0
28729,33.11666666666667
28730,33.233333333333334
28731,33.35
28732,33.46666666666667
28733,33.583333333333336
28734,33.7
28735,33.81666666666666
28736,33.93333333333333
28737,34.05
28738,34.166666666666664
28739,34.28333333333333
28740,34.4
28741,34.275
28742,34.15
28743,34.025
28744,33.9
28745,33.775
28746,33.65
28747,33.525
28748,33.4
28749,33.275
28750,33.15
28751,33.025
28752,32.9
28753,32.858333333333334
28754,32.81666666666666
28755,32.775
28756,32.733333333333334
28757,32.69166666666666
28758,32.65
28759,32.608333333333334
28760,32.56666666666666
28761,32.525
28762,32.483333333333334
28763,32.44166666666666
28764,32.4
28765,32.525
28766,32.65
28767,32.775
28768,32.9
28769,33.025
28770,33.15
28771,33.275
28772,33.4
28773,33.525
28774,33.65
28775,33.775
28776,33.9
28777,34.06666666666666
28778,34.233333333333334
28779,34.4
28780,34.56666666666666
28781,34.733333333333334
28782,34.9
28783,35.06666666666666
28784,35.233333333333334
28785,35.4
28786,35.56666666666666
28787,35.733333333333334
28788,35.9
28789,35.96666666666667
28790,36.03333333333333
28791,36.1
28792,36.166666666666664
28793,36.233333333333334
28794,36.3
28795,36.36666666666667
28796,36.43333333333334
28797,36.5
28798,36.56666666666667
28799,36.63333333333333
28800,36.7
28801,36.800000000000004
28802,36.900000000000006
28803,37.0
28804,37.1
28805,37.2
28806,37.3
28807,37.4
28808,37.5
28809,37.6
28810,37.7
28811,37.8
28812,37.9
28813,37.93333333333333
28814,37.96666666666667
28815,38.0
28816,38.03333333333333
28817,38.06666666666666
28818,38.099999999999994
28819,38.13333333333333
28820,38.166666666666664
28821,38.199999999999996
28822,38.233333333333334
28823,38.266666666666666
28824,38.3
28825,38.28333333333333
28826,38.266666666666666
28827,38.25
28828,38.233333333333334
28829,38.21666666666667
28830,38.2
28831,38.18333333333333
28832,38.166666666666664
28833,38.15
28834,38.13333333333333
28835,38.11666666666667
28836,38.1
28837,38.141666666666666
28838,38.18333333333334
28839,38.225
28840,38.266666666666666
28841,38.30833333333334
28842,38.35
28843,38.391666666666666
28844,38.43333333333334
28845,38.475
28846,38.516666666666666
28847,38.55833333333334
28848,38.6
28849,38.65
28850,38.7
28851,38.75
28852,38.800000000000004
28853,38.85
28854,38.900000000000006
28855,38.95
28856,39.0
28857,39.050000000000004
28858,39.1
28859,39.150000000000006
28860,39.2
28861,39.1
28862,39.0
28863,38.900000000000006
28864,38.800000000000004
28865,38.7
28866,38.6
28867,38.5
28868,38.4
28869,38.3
28870,38.2
28871,38.1
28872,38.0
28873,37.56666666666666
28874,37.13333333333333
28875,36.7
28876,36.266666666666666
28877,35.83333333333333
28878,35.4
28879,34.96666666666667
28880,34.53333333333333
28881,34.099999999999994
28882,33.666666666666664
28883,33.233333333333334
28884,32.8
28885,32.56666666666666
28886,32.33333333333333
28887,32.099999999999994
28888,31.866666666666664
28889,31.633333333333333
28890,31.4
28891,31.166666666666664
28892,30.933333333333334
28893,30.7
28894,30.466666666666665
28895,30.233333333333334
28896,30.0
28897,30.325
28898,30.65
28899,30.975
28900,31.3
28901,31.625
28902,31.95
28903,32.275
28904,32.6
28905,32.925
28906,33.25
28907,33.574999999999996
28908,33.9
28909,33.983333333333334
28910,34.06666666666666
28911,34.15
28912,34.233333333333334
28913,34.31666666666666
28914,34.4
28915,34.483333333333334
28916,34.56666666666666
28917,34.65
28918,34.733333333333334
28919,34.81666666666666
28920,34.9
28921,34.96666666666667
28922,35.03333333333333
28923,35.1
28924,35.166666666666664
28925,35.233333333333334
28926,35.3
28927,35.36666666666667
28928,35.43333333333334
28929,35.5
28930,35.56666666666667
28931,35.63333333333333
28932,35.7
28933,35.675000000000004
28934,35.650000000000006
28935,35.625
28936,35.6
28937,35.575
28938,35.55
28939,35.525
28940,35.5
28941,35.475
28942,35.45
28943,35.425
28944,35.4
28945,35.483333333333334
28946,35.56666666666666
28947,35.65
28948,35.733333333333334
28949,35.81666666666666
28950,35.9
28951,35.983333333333334
28952,36.06666666666666
28953,36.15
28954,36.233333333333334
28955,36.31666666666666
28956,36.4
28957,36.108333333333334
28958,35.81666666666666
28959,35.525
28960,35.233333333333334
28961,34.94166666666666
28962,34.65
28963,34.358333333333334
28964,34.06666666666666
28965,33.775
28966,33.483333333333334
28967,33.19166666666666
28968,32.9
28969,33.125
28970,33.35
28971,33.575
28972,33.8
28973,34.025
28974,34.25
28975,34.475
28976,34.7
28977,34.925
28978,35.15
28979,35.375
28980,35.6
28981,35.93333333333334
28982,36.266666666666666
28983,36.6
28984,36.93333333333334
28985,37.266666666666666
28986,37.6
28987,37.93333333333334
28988,38.266666666666666
28989,38.6
28990,38.93333333333334
28991,39.266666666666666
28992,39.6
28993,39.79166666666667
28994,39.983333333333334
28995,40.175
28996,40.36666666666667
28997,40.55833333333334
28998,40.75
28999,40.94166666666666
29000,41.13333333333333
29001,41.325
29002,41.516666666666666
29003,41.70833333333333
29004,41.9
29005,41.975
29006,42.05
29007,42.125
29008,42.199999999999996
29009,42.275
29010,42.349999999999994
29011,42.425
29012,42.5
29013,42.574999999999996
29014,42.65
29015,42.724999999999994
29016,42.8
29017,42.95833333333333
29018,43.11666666666667
29019,43.275
29020,43.43333333333333
29021,43.59166666666667
29022,43.75
29023,43.90833333333333
29024,44.06666666666667
29025,44.225
29026,44.38333333333333
29027,44.54166666666667
29028,44.7
29029,44.833333333333336
29030,44.96666666666667
29031,45.1
29032,45.233333333333334
29033,45.36666666666667
29034,45.5
29035,45.63333333333333
29036,45.766666666666666
29037,45.9
29038,46.03333333333333
29039,46.166666666666664
29040,46.3
29041,46.349999999999994
29042,46.4
29043,46.449999999999996
29044,46.5
29045,46.55
29046,46.599999999999994
29047,46.65
29048,46.699999999999996
29049,46.75
29050,46.8
29051,46.85
29052,46.9
29053,46.766666666666666
29054,46.63333333333333
29055,46.5
29056,46.36666666666667
29057,46.233333333333334
29058,46.099999999999994
29059,45.96666666666666
29060,45.83333333333333
29061,45.699999999999996
29062,45.56666666666666
29063,45.43333333333333
29064,45.3
29065,44.86666666666667
29066,44.43333333333333
29067,44.0
29068,43.56666666666666
29069,43.13333333333333
29070,42.7
29071,42.266666666666666
29072,41.833333333333336
29073,41.4
29074,40.96666666666667
29075,40.53333333333333
29076,40.1
29077,39.68333333333334
29078,39.266666666666666
29079,38.85
29080,38.43333333333334
29081,38.016666666666666
29082,37.6
29083,37.18333333333334
29084,36.766666666666666
29085,36.35
29086,35.93333333333334
29087,35.516666666666666
29088,35.1
29089,35.05833333333334
29090,35.016666666666666
29091,34.975
29092,34.93333333333334
29093,34.891666666666666
29094,34.85
29095,34.80833333333334
29096,34.766666666666666
29097,34.725
29098,34.68333333333334
29099,34.641666666666666
29100,34.6
29101,34.65833333333333
29102,34.71666666666667
29103,34.775
29104,34.833333333333336
29105,34.891666666666666
29106,34.95
29107,35.00833333333333
29108,35.06666666666666
29109,35.125
29110,35.18333333333333
29111,35.24166666666667
29112,35.3
29113,35.33333333333333
29114,35.36666666666667
29115,35.4
29116,35.43333333333333
29117,35.46666666666667
29118,35.5
29119,35.53333333333333
29120,35.56666666666667
29121,35.6
29122,35.63333333333333
29123,35.66666666666667
29124,35.7
29125,35.61666666666667
29126,35.53333333333334
29127,35.45
29128,35.36666666666667
29129,35.28333333333334
29130,35.2
29131,35.11666666666667
29132,35.03333333333334
29133,34.95
29134,34.86666666666667
29135,34.78333333333334
29136,34.7
29137,34.5
29138,34.300000000000004
29139,34.1
29140,33.9
29141,33.7
29142,33.5
29143,33.3
29144,33.1
29145,32.9
29146,32.699999999999996
29147,32.5
29148,32.3
29149,32.11666666666667
29150,31.93333333333333
29151,31.75
29152,31.566666666666666
29153,31.383333333333333
29154,31.2
29155,31.016666666666666
29156,30.833333333333332
29157,30.65
29158,30.46666666666667
29159,30.283333333333335
29160,30.1
29161,29.89166666666667
29162,29.683333333333334
29163,29.475
29164,29.26666666666667
29165,29.058333333333334
29166,28.85
29167,28.64166666666667
29168,28.433333333333334
29169,28.225
29170,28.01666666666667
29171,27.808333333333334
29172,27.6
29173,27.383333333333333
29174,27.166666666666668
29175,26.950000000000003
29176,26.733333333333334
29177,26.516666666666666
29178,26.3
29179,26.083333333333336
29180,25.866666666666667
29181,25.65
29182,25.433333333333334
29183,25.21666666666667
29184,25.0
29185,24.833333333333332
29186,24.666666666666668
29187,24.5
29188,24.333333333333332
29189,24.166666666666668
29190,24.0
29191,23.833333333333332
29192,23.666666666666668
29193,23.5
29194,23.333333333333332
29195,23.166666666666668
29196,23.0
29197,22.958333333333332
29198,22.916666666666668
29199,22.875
29200,22.833333333333332
29201,22.791666666666668
29202,22.75
29203,22.708333333333332
29204,22.666666666666668
29205,22.625
29206,22.583333333333332
29207,22.541666666666668
29208,22.5
29209,22.5
29210,22.5
29211,22.5
29212,22.5
29213,22.5
29214,22.5
29215,22.5
29216,22.5
29217,22.5
29218,22.5
29219,22.5
29220,22.5
29221,22.633333333333333
29222,22.766666666666666
29223,22.9
29224,23.033333333333335
29225,23.166666666666668
29226,23.3
29227,23.433333333333334
29228,23.566666666666666
29229,23.700000000000003
29230,23.833333333333336
29231,23.96666666666667
29232,24.1
29233,24.375
29234,24.650000000000002
29235,24.925
29236,25.2
29237,25.475
29238,25.75
29239,26.025
29240,26.3
29241,26.575
29242,26.849999999999998
29243,27.125
29244,27.4
29245,26.691666666666666
29246,25.98333333333333
29247,25.275
29248,24.566666666666666
29249,23.85833333333333
29250,23.15
29251,22.441666666666663
29252,21.73333333333333
29253,21.025
29254,20.316666666666663
29255,19.60833333333333
29256,18.9
29257,18.73333333333333
29258,18.566666666666666
29259,18.4
29260,18.23333333333333
29261,18.066666666666666
29262,17.9
29263,17.73333333333333
29264,17.566666666666666
29265,17.4
29266,17.23333333333333
29267,17.066666666666666
29268,16.9
29269,16.691666666666666
29270,16.48333333333333
29271,16.275
29272,16.066666666666666
29273,15.858333333333333
29274,15.649999999999999
29275,15.441666666666666
29276,15.233333333333333
29277,15.025
29278,14.816666666666666
29279,14.608333333333334
29280,14.4
29281,14.325000000000001
29282,14.25
29283,14.175
29284,14.1
29285,14.025
29286,13.95
29287,13.875
29288,13.8
29289,13.725
29290,13.65
29291,13.575
29292,13.5
29293,13.325
29294,13.15
29295,12.975
29296,12.8
29297,12.625
29298,12.45
29299,12.275
29300,12.1
29301,11.925
29302,11.75
29303,11.575000000000001
29304,11.4
29305,11.283333333333333
29306,11.166666666666668
29307,11.05
29308,10.933333333333334
29309,10.816666666666666
29310,10.7
29311,10.583333333333334
29312,10.466666666666667
29313,10.35
29314,10.233333333333334
29315,10.116666666666667
29316,10.0
29317,9.616666666666667
29318,9.233333333333334
29319,8.85
29320,8.466666666666667
29321,8.083333333333334
29322,7.7
29323,7.316666666666666
29324,6.933333333333334
29325,6.550000000000001
29326,6.166666666666667
29327,5.783333333333333
29328,5.4
29329,5.408333333333333
29330,5.416666666666667
29331,5.425000000000001
29332,5.433333333333334
29333,5.441666666666666
29334,5.45
29335,5.458333333333334
29336,5.466666666666667
29337,5.475
29338,5.483333333333333
29339,5.491666666666667
29340,5.5
29341,5.758333333333333
29342,6.016666666666667
29343,6.275
29344,6.533333333333333
29345,6.791666666666666
29346,7.05
29347,7.308333333333334
29348,7.566666666666666
29349,7.824999999999999
29350,8.083333333333332
29351,8.341666666666667
29352,8.6
29353,9.008333333333333
29354,9.416666666666666
29355,9.825
29356,10.233333333333333
29357,10.641666666666666
29358,11.05
29359,11.458333333333334
29360,11.866666666666667
29361,12.275
29362,12.683333333333334
29363,13.091666666666667
29364,13.5
29365,13.966666666666667
29366,14.433333333333334
29367,14.9
29368,15.366666666666667
29369,15.833333333333334
29370,16.3
29371,16.766666666666666
29372,17.233333333333334
29373,17.700000000000003
29374,18.166666666666668
29375,18.633333333333333
29376,19.1
29377,18.683333333333334
29378,18.26666666666667
29379,17.85
29380,17.433333333333334
29381,17.016666666666666
29382,16.6
29383,16.183333333333334
29384,15.766666666666667
29385,15.35
29386,14.933333333333334
29387,14.516666666666666
29388,14.1
29389,14.299999999999999
29390,14.5
29391,14.7
29392,14.9
29393,15.1
29394,15.3
29395,15.5
29396,15.7
29397,15.9
29398,16.1
29399,16.3
29400,16.5
29401,16.375
29402,16.25
29403,16.125
29404,16.0
29405,15.875
29406,15.75
29407,15.625
29408,15.5
29409,15.375
29410,15.25
29411,15.125
29412,15.0
29413,15.833333333333334
29414,16.666666666666668
29415,17.5
29416,18.333333333333332
29417,19.166666666666668
29418,20.0
29419,20.833333333333336
29420,21.666666666666668
29421,22.5
29422,23.333333333333336
29423,24.166666666666668
29424,25.0
29425,25.4
29426,25.8
29427,26.2
29428,26.6
29429,27.0
29430,27.4
29431,27.8
29432,28.2
29433,28.6
29434,29.0
29435,29.400000000000002
29436,29.8
29437,30.05
29438,30.3
29439,30.55
29440,30.8
29441,31.05
29442,31.299999999999997
29443,31.549999999999997
29444,31.799999999999997
29445,32.05
29446,32.3
29447,32.55
29448,32.8
29449,32.766666666666666
29450,32.733333333333334
29451,32.699999999999996
29452,32.666666666666664
29453,32.63333333333333
29454,32.599999999999994
29455,32.56666666666666
29456,32.53333333333333
29457,32.5
29458,32.46666666666667
29459,32.43333333333333
29460,32.4
29461,32.25
29462,32.1
29463,31.95
29464,31.8
29465,31.65
29466,31.5
29467,31.35
29468,31.2
29469,31.05
29470,30.900000000000002
29471,30.75
29472,30.6
29473,30.34166666666667
29474,30.083333333333336
29475,29.825000000000003
29476,29.566666666666666
29477,29.308333333333334
29478,29.05
29479,28.791666666666668
29480,28.533333333333335
29481,28.275
29482,28.016666666666666
29483,27.758333333333333
29484,27.5
29485,27.383333333333333
29486,27.266666666666666
29487,27.15
29488,27.033333333333335
29489,26.916666666666668
29490,26.8
29491,26.683333333333334
29492,26.566666666666666
29493,26.450000000000003
29494,26.333333333333336
29495,26.21666666666667
29496,26.1
29497,26.025000000000002
29498,25.950000000000003
29499,25.875
29500,25.8
29501,25.725
29502,25.65
29503,25.575
29504,25.5
29505,25.425
29506,25.35
29507,25.275
29508,25.2
29509,25.183333333333334
29510,25.166666666666664
29511,25.15
29512,25.133333333333333
29513,25.116666666666667
29514,25.1
29515,25.083333333333332
29516,25.066666666666666
29517,25.05
29518,25.03333333333333
29519,25.016666666666666
29520,25.0
29521,24.65833333333333
29522,24.316666666666666
29523,23.975
29524,23.633333333333333
29525,23.291666666666664
29526,22.95
29527,22.608333333333334
29528,22.266666666666666
29529,21.924999999999997
29530,21.583333333333332
29531,21.241666666666667
29532,20.9
29533,20.775
29534,20.65
29535,20.525
29536,20.4
29537,20.275
29538,20.15
29539,20.025
29540,19.9
29541,19.775
29542,19.65
29543,19.525
29544,19.4
29545,19.775
29546,20.15
29547,20.525
29548,20.9
29549,21.275
29550,21.65
29551,22.025
29552,22.4
29553,22.775
29554,23.15
29555,23.525
29556,23.9
29557,23.90833333333333
29558,23.916666666666664
29559,23.924999999999997
29560,23.933333333333334
29561,23.941666666666666
29562,23.95
29563,23.958333333333332
29564,23.966666666666665
29565,23.975
29566,23.983333333333334
29567,23.991666666666667
29568,24.0
29569,24.566666666666666
29570,25.133333333333333
29571,25.7
29572,26.266666666666666
29573,26.833333333333336
29574,27.4
29575,27.96666666666667
29576,28.533333333333335
29577,29.1
29578,29.666666666666668
29579,30.233333333333334
29580,30.8
29581,30.85
29582,30.9
29583,30.95
29584,31.0
29585,31.05
29586,31.1
29587,31.15
29588,31.2
29589,31.25
29590,31.299999999999997
29591,31.349999999999998
29592,31.4
29593,31.48333333333333
29594,31.566666666666666
29595,31.65
29596,31.73333333333333
29597,31.816666666666666
29598,31.9
29599,31.98333333333333
29600,32.06666666666666
29601,32.15
29602,32.233333333333334
29603,32.31666666666666
29604,32.4
29605,32.358333333333334
29606,32.31666666666666
29607,32.275
29608,32.233333333333334
29609,32.19166666666666
29610,32.15
29611,32.108333333333334
29612,32.06666666666666
29613,32.025
29614,31.98333333333333
29615,31.941666666666666
29616,31.9
29617,31.924999999999997
29618,31.95
29619,31.975
29620,32.0
29621,32.025
29622,32.05
29623,32.075
29624,32.1
29625,32.125
29626,32.150000000000006
29627,32.175000000000004
29628,32.2
29629,32.53333333333334
29630,32.86666666666667
29631,33.2
29632,33.53333333333334
29633,33.86666666666667
29634,34.2
29635,34.53333333333334
29636,34.86666666666667
29637,35.2
29638,35.53333333333334
29639,35.86666666666667
29640,36.2
29641,36.04166666666667
29642,35.88333333333333
29643,35.725
29644,35.56666666666667
29645,35.40833333333333
29646,35.25
29647,35.09166666666667
29648,34.93333333333333
29649,34.775
29650,34.61666666666667
29651,34.45833333333333
29652,34.3
29653,34.36666666666667
29654,34.43333333333333
29655,34.5
29656,34.56666666666666
29657,34.63333333333333
29658,34.7
29659,34.766666666666666
29660,34.833333333333336
29661,34.9
29662,34.96666666666667
29663,35.03333333333333
29664,35.1
29665,35.233333333333334
29666,35.36666666666667
29667,35.5
29668,35.63333333333333
29669,35.766666666666666
29670,35.900000000000006
29671,36.03333333333334
29672,36.16666666666667
29673,36.300000000000004
29674,36.43333333333334
29675,36.56666666666667
29676,36.7
29677,36.75
29678,36.800000000000004
29679,36.85
29680,36.9
29681,36.95
29682,37.0
29683,37.05
29684,37.1
29685,37.15
29686,37.199999999999996
29687,37.25
29688,37.3
29689,37.15
29690,37.0
29691,36.849999999999994
29692,36.699999999999996
29693,36.55
29694,36.4
29695,36.25
29696,36.1
29697,35.95
29698,35.8
29699,35.65
29700,35.5
29701,35.28333333333333
29702,35.06666666666666
29703,34.85
29704,34.63333333333333
29705,34.416666666666664
29706,34.2
29707,33.983333333333334
29708,33.766666666666666
29709,33.55
29710,33.33333333333333
29711,33.11666666666667
29712,32.9
29713,32.875
29714,32.85
29715,32.825
29716,32.8
29717,32.775
29718,32.75
29719,32.725
29720,32.7
29721,32.675
29722,32.65
29723,32.625
29724,32.6
29725,32.333333333333336
29726,32.06666666666667
29727,31.8
29728,31.533333333333335
29729,31.266666666666666
29730,31.0
29731,30.733333333333334
29732,30.466666666666665
29733,30.2
29734,29.933333333333334
29735,29.666666666666664
29736,29.4
29737,28.90833333333333
29738,28.416666666666664
29739,27.924999999999997
29740,27.433333333333334
29741,26.941666666666666
29742,26.45
29743,25.958333333333332
29744,25.466666666666665
29745,24.975
29746,24.483333333333334
29747,23.991666666666667
29748,23.5
29749,22.958333333333332
29750,22.416666666666668
29751,21.875
29752,21.333333333333332
29753,20.791666666666668
29754,20.25
29755,19.708333333333332
29756,19.166666666666668
29757,18.625
29758,18.083333333333336
29759,17.541666666666668
29760,17.0
29761,16.366666666666667
29762,15.733333333333334
29763,15.1
29764,14.466666666666667
29765,13.833333333333334
29766,13.2
29767,12.566666666666666
29768,11.933333333333334
29769,11.3
29770,10.666666666666668
29771,10.033333333333333
29772,9.4
29773,9.516666666666667
29774,9.633333333333333
29775,9.75
29776,9.866666666666667
29777,9.983333333333334
29778,10.100000000000001
29779,10.216666666666667
29780,10.333333333333334
29781,10.450000000000001
29782,10.566666666666666
29783,10.683333333333334
29784,10.8
29785,11.375
29786,11.950000000000001
29787,12.525
29788,13.1
29789,13.675
29790,14.25
29791,14.825
29792,15.399999999999999
29793,15.975
29794,16.549999999999997
29795,17.125
29796,17.7
29797,17.808333333333334
29798,17.916666666666664
29799,18.025
29800,18.133333333333333
29801,18.241666666666667
29802,18.35
29803,18.458333333333332
29804,18.566666666666666
29805,18.675
29806,18.78333333333333
29807,18.891666666666666
29808,19.0
29809,18.941666666666666
29810,18.883333333333333
29811,18.825
29812,18.766666666666666
29813,18.708333333333332
29814,18.65
29815,18.59166666666667
29816,18.533333333333335
29817,18.475
29818,18.416666666666668
29819,18.358333333333334
29820,18.3
29821,18.383333333333333
29822,18.46666666666667
29823,18.55
29824,18.633333333333333
29825,18.71666666666667
29826,18.8
29827,18.883333333333333
29828,18.96666666666667
29829,19.05
29830,19.133333333333333
29831,19.21666666666667
29832,19.3
29833,19.258333333333333
29834,19.21666666666667
29835,19.175
29836,19.133333333333333
29837,19.09166666666667
29838,19.05
29839,19.008333333333333
29840,18.96666666666667
29841,18.925
29842,18.883333333333333
29843,18.84166666666667
29844,18.8
29845,18.875
29846,18.95
29847,19.025
29848,19.1
29849,19.175
29850,19.25
29851,19.325
29852,19.4
29853,19.475
29854,19.55
29855,19.625
29856,19.7
29857,19.808333333333334
29858,19.916666666666664
29859,20.025
29860,20.133333333333333
29861,20.241666666666667
29862,20.35
29863,20.458333333333332
29864,20.566666666666666
29865,20.675
29866,20.78333333333333
29867,20.891666666666666
29868,21.0
29869,21.016666666666666
29870,21.03333333333333
29871,21.05
29872,21.066666666666666
29873,21.083333333333332
29874,21.1
29875,21.116666666666667
29876,21.133333333333333
29877,21.15
29878,21.166666666666664
29879,21.183333333333334
29880,21.2
29881,21.175
29882,21.15
29883,21.125
29884,21.099999999999998
29885,21.075
29886,21.049999999999997
29887,21.025
29888,21.0
29889,20.974999999999998
29890,20.95
29891,20.924999999999997
29892,20.9
29893,20.808333333333334
29894,20.716666666666665
29895,20.625
29896,20.53333333333333
29897,20.441666666666666
29898,20.35
29899,20.258333333333333
29900,20.166666666666668
29901,20.075
29902,19.983333333333334
29903,19.891666666666666
29904,19.8
29905,19.775000000000002
29906,19.75
29907,19.725
29908,19.7
29909,19.675
29910,19.65
29911,19.625
29912,19.6
29913,19.575
29914,19.55
29915,19.525
29916,19.5
29917,19.675
29918,19.85
29919,20.025
29920,20.2
29921,20.375
29922,20.55
29923,20.725
29924,20.900000000000002
29925,21.075000000000003
29926,21.25
29927,21.425
29928,21.6
29929,21.925
29930,22.25
29931,22.575000000000003
29932,22.900000000000002
29933,23.225
29934,23.55
29935,23.875
29936,24.2
29937,24.525
29938,24.85
29939,25.175
29940,25.5
29941,25.8
29942,26.1
29943,26.4
29944,26.7
29945,27.0
29946,27.3
29947,27.6
29948,27.900000000000002
29949,28.200000000000003
29950,28.5
29951,28.8
29952,29.1
29953,29.275000000000002
29954,29.450000000000003
29955,29.625
29956,29.8
29957,29.975
29958,30.15
29959,30.325
29960,30.5
29961,30.675
29962,30.85
29963,31.025
29964,31.2
29965,31.433333333333334
29966,31.666666666666664
29967,31.9
29968,32.13333333333333
29969,32.36666666666667
29970,32.6
29971,32.833333333333336
29972,33.06666666666666
29973,33.3
29974,33.53333333333333
29975,33.766666666666666
29976,34.0
29977,34.041666666666664
29978,34.083333333333336
29979,34.125
29980,34.166666666666664
29981,34.208333333333336
29982,34.25
29983,34.291666666666664
29984,34.333333333333336
29985,34.375
29986,34.416666666666664
29987,34.458333333333336
29988,34.5
29989,34.483333333333334
29990,34.46666666666667
29991,34.45
29992,34.43333333333333
29993,34.416666666666664
29994,34.4
29995,34.38333333333333
29996,34.36666666666667
29997,34.349999999999994
29998,34.33333333333333
29999,34.31666666666666
30000,34.3
30001,34.3
30002,34.3
30003,34.3
30004,34.3
30005,34.3
30006,34.3
30007,34.3
30008,34.3
30009,34.3
30010,34.3
30011,34.3
30012,34.3
30013,34.18333333333333
30014,34.06666666666666
30015,33.949999999999996
30016,33.83333333333333
30017,33.71666666666666
30018,33.599999999999994
30019,33.483333333333334
30020,33.36666666666667
30021,33.25
30022,33.13333333333333
30023,33.016666666666666
30024,32.9
30025,32.74166666666667
30026,32.58333333333333
30027,32.425
30028,32.266666666666666
30029,32.108333333333334
30030,31.95
30031,31.791666666666664
30032,31.633333333333333
30033,31.475
30034,31.316666666666666
30035,31.15833333333333
30036,31.0
30037,30.85
30038,30.7
30039,30.55
30040,30.4
30041,30.25
30042,30.1
30043,29.95
30044,29.8
30045,29.65
30046,29.5
30047,29.349999999999998
30048,29.2
30049,29.116666666666667
30050,29.03333333333333
30051,28.95
30052,28.866666666666667
30053,28.78333333333333
30054,28.7
30055,28.616666666666667
30056,28.53333333333333
30057,28.45
30058,28.366666666666667
30059,28.28333333333333
30060,28.2
30061,28.041666666666664
30062,27.883333333333333
30063,27.725
30064,27.566666666666666
30065,27.40833333333333
30066,27.25
30067,27.09166666666667
30068,26.933333333333334
30069,26.775
30070,26.616666666666667
30071,26.458333333333336
30072,26.3
30073,26.175
30074,26.05
30075,25.925
30076,25.8
30077,25.675
30078,25.55
30079,25.425
30080,25.3
30081,25.175
30082,25.05
30083,24.925
30084,24.8
30085,24.641666666666666
30086,24.483333333333334
30087,24.325
30088,24.166666666666668
30089,24.008333333333333
30090,23.85
30091,23.691666666666666
30092,23.53333333333333
30093,23.375
30094,23.216666666666665
30095,23.058333333333334
30096,22.9
30097,22.125
30098,21.349999999999998
30099,20.575
30100,19.799999999999997
30101,19.025
30102,18.25
30103,17.475
30104,16.7
30105,15.924999999999999
30106,15.149999999999999
30107,14.375
30108,13.6
30109,13.441666666666666
30110,13.283333333333333
30111,13.125
30112,12.966666666666667
30113,12.808333333333334
30114,12.649999999999999
30115,12.491666666666667
30116,12.333333333333332
30117,12.174999999999999
30118,12.016666666666666
30119,11.858333333333333
30120,11.7
30121,11.658333333333333
30122,11.616666666666665
30123,11.575
30124,11.533333333333333
30125,11.491666666666665
30126,11.45
30127,11.408333333333333
30128,11.366666666666665
30129,11.325
30130,11.283333333333333
30131,11.241666666666665
30132,11.2
30133,11.133333333333333
30134,11.066666666666666
30135,11.0
30136,10.933333333333334
30137,10.866666666666667
30138,10.8
30139,10.733333333333333
30140,10.666666666666666
30141,10.6
30142,10.533333333333333
30143,10.466666666666667
30144,10.4
30145,10.341666666666667
30146,10.283333333333333
30147,10.225
30148,10.166666666666666
30149,10.108333333333333
30150,10.05
30151,9.991666666666667
30152,9.933333333333334
30153,9.875
30154,9.816666666666666
30155,9.758333333333333
30156,9.7
30157,9.783333333333333
30158,9.866666666666665
30159,9.95
30160,10.033333333333333
30161,10.116666666666665
30162,10.2
30163,10.283333333333333
30164,10.366666666666665
30165,10.45
30166,10.533333333333333
30167,10.616666666666665
30168,10.7
30169,10.916666666666666
30170,11.133333333333333
30171,11.35
30172,11.566666666666666
30173,11.783333333333333
30174,12.0
30175,12.216666666666667
30176,12.433333333333334
30177,12.65
30178,12.866666666666667
30179,13.083333333333334
30180,13.3
30181,13.3
30182,13.3
30183,13.3
30184,13.3
30185,13.3
30186,13.3
30187,13.3
30188,13.3
30189,13.3
30190,13.3
30191,13.3
30192,13.3
30193,13.525
30194,13.75
30195,13.975000000000001
30196,14.200000000000001
30197,14.425
30198,14.65
30199,14.875
30200,15.1
30201,15.325
30202,15.55
30203,15.775
30204,16.0
30205,16.066666666666666
30206,16.133333333333333
