tick,ghi_wm2
6266,183.16666666666666
6267,184.25
6268,185.33333333333334
6269,186.41666666666666
6270,187.5
6271,188.58333333333334
6272,189.66666666666666
6273,190.75
6274,191.83333333333334
6275,192.91666666666666
6276,194.0
6277,187.0
6278,180.0
6279,173.0
6280,166.0
6281,159.0
6282,152.0
6283,145.0
6284,138.0
6285,131.0
6286,124.0
6287,117.0
6288,110.0
6289,105.75
6290,101.5
6291,97.25
6292,93.0
6293,88.75
6294,84.5
6295,80.25
6296,76.0
6297,71.75
6298,67.5
6299,63.25
6300,59.0
6301,54.916666666666664
6302,50.833333333333336
6303,46.75
6304,42.66666666666667
6305,38.583333333333336
6306,34.5
6307,30.416666666666668
6308,26.333333333333336
6309,22.25
6310,18.16666666666667
6311,14.083333333333336
6312,10.0
6313,9.166666666666666
6314,8.333333333333334
6315,7.5
6316,6.666666666666666
6317,5.833333333333333
6318,5.0
6319,4.166666666666666
6320,3.333333333333333
6321,2.5
6322,1.666666666666666
6323,0.8333333333333321
6324,0.0
6325,0.0
6326,0.0
6327,0.0
6328,0.0
6329,0.0
6330,0.0
6331,0.0
6332,0.0
6333,0.0
6334,0.0
6335,0.0
6336,0.0
6337,0.0
6338,0.0
6339,0.0
6340,0.0
6341,0.0
6342,0.0
6343,0.0
6344,0.0
6345,0.0
6346,0.0
6347,0.0
6348,0.0
6349,0.0
6350,0.0
6351,0.0
6352,0.0
6353,0.0
6354,0.0
6355,0.0
6356,0.0
6357,0.0
6358,0.0
6359,0.0
6360,0.0
6361,0.0
6362,0.0
6363,0.0
6364,0.0
6365,0.0
6366,0.0
6367,0.0
6368,0.0
6369,0.0
6370,0.0
6371,0.0
6372,0.0
6373,0.0
6374,0.0
6375,0.0
6376,0.0
6377,0.0
6378,0.0
6379,0.0
6380,0.0
6381,0.0
6382,0.0
6383,0.0
6384,0.0
6385,0.0
6386,0.0
6387,0.0
6388,0.0
6389,0.0
6390,0.0
6391,0.0
6392,0.0
6393,0.0
6394,0.0
6395,0.0
6396,0.0
6397,0.0
6398,0.0
6399,0.0
6400,0.0
6401,0.0
6402,0.0
6403,0.0
6404,0.0
6405,0.0
6406,0.0
6407,0.0
6408,0.0
6409,0.0
6410,0.0
6411,0.0
6412,0.0
6413,0.0
6414,0.0
6415,0.0
6416,0.0
6417,0.0
6418,0.0
6419,0.0
6420,0.0
6421,0.0
6422,0.0
6423,0.0
6424,0.0
6425,0.0
6426,0.0
6427,0.0
6428,0.0
6429,0.0
6430,0.0
6431,0.0
6432,0.0
6433,0.0
6434,0.0
6435,0.0
6436,0.0
6437,0.0
6438,0.0
6439,0.0
6440,0.0
6441,0.0
6442,0.0
6443,0.0
6444,0.0
6445,0.0
6446,0.0
6447,0.0
6448,0.0
6449,0.0
6450,0.0
6451,0.0
6452,0.0
6453,0.0
6454,0.0
6455,0.0
6456,0.0
6457,0.0
6458,0.0
6459,0.0
6460,0.0
6461,0.0
6462,0.0
6463,0.0
6464,0.0
6465,0.0
6466,0.0
6467,0.0
6468,0.0
6469,0.0
6470,0.0
6471,0.0
6472,0.0
6473,0.0
6474,0.0
6475,0.0
6476,0.0
6477,0.0
6478,0.0
6479,0.0
6480,0.0
6481,0.3333333333333333
6482,0.6666666666666666
6483,1.0
6484,1.3333333333333333
6485,1.6666666666666665
6486,2.0
6487,2.333333333333333
6488,2.6666666666666665
6489,3.0
6490,3.333333333333333
6491,3.6666666666666665
6492,4.0
6493,7.5
6494,11.0
6495,14.5
6496,18.0
6497,21.5
6498,25.0
6499,28.5
6500,32.0
6501,35.5
6502,39.0
6503,42.5
6504,46.0
6505,50.083333333333336
6506,54.166666666666664
6507,58.25
6508,62.33333333333333
6509,66.41666666666666
6510,70.5
6511,74.58333333333333
6512,78.66666666666666
6513,82.75
6514,86.83333333333333
6515,90.91666666666666
6516,95.0
6517,103.0
6518,111.0
6519,119.0
6520,127.0
6521,135.0
6522,143.0
6523,151.0
6524,159.0
6525,167.0
6526,175.0
6527,183.0
6528,191.0
6529,195.25
6530,199.5
6531,203.75
6532,208.0
6533,212.25
6534,216.5
6535,220.75
6536,225.0
6537,229.25
6538,233.5
6539,237.75
6540,242.0
6541,245.25
6542,248.5
6543,251.75
6544,255.0
6545,258.25
6546,261.5
6547,264.75
6548,268.0
6549,271.25
6550,274.5
6551,277.75
6552,281.0
6553,277.75
6554,274.5
6555,271.25
6556,268.0
6557,264.75
6558,261.5
6559,258.25
6560,255.0
6561,251.75
6562,248.5
6563,245.25
6564,242.0
6565,232.5
6566,223.0
6567,213.5
6568,204.0
6569,194.5
6570,185.0
6571,175.5
6572,166.0
6573,156.5
6574,147.0
6575,137.5
6576,128.0
6577,123.08333333333333
6578,118.16666666666667
6579,113.25
6580,108.33333333333333
6581,103.41666666666666
6582,98.5
6583,93.58333333333333
6584,88.66666666666666
6585,83.75
6586,78.83333333333333
6587,73.91666666666666
6588,69.0
6589,64.75
6590,60.5
6591,56.25
6592,52.0
6593,47.75
6594,43.5
6595,39.25
6596,35.0
6597,30.75
6598,26.5
6599,22.25
6600,18.0
6601,16.5
6602,15.0
6603,13.5
6604,12.0
6605,10.5
6606,9.0
6607,7.5
6608,6.0
6609,4.5
6610,3.0
6611,1.5
6612,0.0
6613,0.0
6614,0.0
6615,0.0
6616,0.0
6617,0.0
6618,0.0
6619,0.0
6620,0.0
6621,0.0
6622,0.0
6623,0.0
6624,0.0
6625,0.0
6626,0.0
6627,0.0
6628,0.0
6629,0.0
6630,0.0
6631,0.0
6632,0.0
6633,0.0
6634,0.0
6635,0.0
6636,0.0
6637,0.0
6638,0.0
6639,0.0
6640,0.0
6641,0.0
6642,0.0
6643,0.0
6644,0.0
6645,0.0
6646,0.0
6647,0.0
6648,0.0
6649,0.0
6650,0.0
6651,0.0
6652,0.0
6653,0.0
6654,0.0
6655,0.0
6656,0.0
6657,0.0
6658,0.0
6659,0.0
6660,0.0
6661,0.0
6662,0.0
6663,0.0
6664,0.0
6665,0.0
6666,0.0
6667,0.0
6668,0.0
6669,0.0
6670,0.0
6671,0.0
6672,0.0
6673,0.0
6674,0.0
6675,0.0
6676,0.0
6677,0.0
6678,0.0
6679,0.0
6680,0.0
6681,0.0
6682,0.0
6683,0.0
6684,0.0
6685,0.0
6686,0.0
6687,0.0
6688,0.0
6689,0.0
6690,0.0
6691,0.0
6692,0.0
6693,0.0
6694,0.0
6695,0.0
6696,0.0
6697,0.0
6698,0.0
6699,0.0
6700,0.0
6701,0.0
6702,0.0
6703,0.0
6704,0.0
6705,0.0
6706,0.0
6707,0.0
6708,0.0
6709,0.0
6710,0.0
6711,0.0
6712,0.0
6713,0.0
6714,0.0
6715,0.0
6716,0.0
6717,0.0
6718,0.0
6719,0.0
6720,0.0
6721,0.0
6722,0.0
6723,0.0
6724,0.0
6725,0.0
6726,0.0
6727,0.0
6728,0.0
6729,0.0
6730,0.0
6731,0.0
6732,0.0
6733,0.0
6734,0.0
6735,0.0
6736,0.0
6737,0.0
6738,0.0
6739,0.0
6740,0.0
6741,0.0
6742,0.0
6743,0.0
6744,0.0
6745,0.0
6746,0.0
6747,0.0
6748,0.0
6749,0.0
6750,0.0
6751,0.0
6752,0.0
6753,0.0
6754,0.0
6755,0.0
6756,0.0
6757,0.0
6758,0.0
6759,0.0
6760,0.0
6761,0.0
6762,0.0
6763,0.0
6764,0.0
6765,0.0
6766,0.0
6767,0.0
6768,0.0
6769,0.3333333333333333
6770,0.6666666666666666
6771,1.0
6772,1.3333333333333333
6773,1.6666666666666665
6774,2.0
6775,2.333333333333333
6776,2.6666666666666665
6777,3.0
6778,3.333333333333333
6779,3.6666666666666665
6780,4.0
6781,10.75
6782,17.5
6783,24.25
6784,31.0
6785,37.75
6786,44.5
6787,51.25
6788,58.0
6789,64.75
6790,71.5
6791,78.25
6792,85.0
6793,92.5
6794,100.0
6795,107.5
6796,115.0
6797,122.5
6798,130.0
6799,137.5
6800,145.0
6801,152.5
6802,160.0
6803,167.5
6804,175.0
6805,173.08333333333334
6806,171.16666666666666
6807,169.25
6808,167.33333333333334
6809,165.41666666666666
6810,163.5
6811,161.58333333333334
6812,159.66666666666666
6813,157.75
6814,155.83333333333334
6815,153.91666666666666
6816,152.0
6817,152.25
6818,152.5
6819,152.75
6820,153.0
6821,153.25
6822,153.5
6823,153.75
6824,154.0
6825,154.25
6826,154.5
6827,154.75
6828,155.0
6829,171.16666666666666
6830,187.33333333333334
6831,203.5
6832,219.66666666666669
6833,235.83333333333334
6834,252.0
6835,268.1666666666667
6836,284.33333333333337
6837,300.5
6838,316.6666666666667
6839,332.83333333333337
6840,349.0
6841,331.3333333333333
6842,313.6666666666667
6843,296.0
6844,278.3333333333333
6845,260.66666666666663
6846,243.0
6847,225.33333333333331
6848,207.66666666666666
6849,190.0
6850,172.33333333333331
6851,154.66666666666666
6852,137.0
6853,141.41666666666666
6854,145.83333333333334
6855,150.25
6856,154.66666666666666
6857,159.08333333333334
6858,163.5
6859,167.91666666666666
6860,172.33333333333334
6861,176.75
6862,181.16666666666669
6863,185.58333333333334
6864,190.0
6865,181.83333333333334
6866,173.66666666666666
6867,165.5
6868,157.33333333333334
6869,149.16666666666669
6870,141.0
6871,132.83333333333334
6872,124.66666666666667
6873,116.5
6874,108.33333333333334
6875,100.16666666666667
6876,92.0
6877,86.33333333333333
6878,80.66666666666667
6879,75.0
6880,69.33333333333333
6881,63.666666666666664
6882,58.0
6883,52.33333333333333
6884,46.666666666666664
6885,41.0
6886,35.33333333333333
6887,29.666666666666664
6888,24.0
6889,22.0
6890,20.0
6891,18.0
6892,16.0
6893,14.0
6894,12.0
6895,10.0
6896,8.0
6897,6.0
6898,4.0
6899,2.0
6900,0.0
6901,0.0
6902,0.0
6903,0.0
6904,0.0
6905,0.0
6906,0.0
6907,0.0
6908,0.0
6909,0.0
6910,0.0
6911,0.0
6912,0.0
6913,0.0
6914,0.0
6915,0.0
6916,0.0
6917,0.0
6918,0.0
6919,0.0
6920,0.0
6921,0.0
6922,0.0
6923,0.0
6924,0.0
6925,0.0
6926,0.0
6927,0.0
6928,0.0
6929,0.0
6930,0.0
6931,0.0
6932,0.0
6933,0.0
6934,0.0
6935,0.0
6936,0.0
6937,0.0
6938,0.0
6939,0.0
6940,0.0
6941,0.0
6942,0.0
6943,0.0
6944,0.0
6945,0.0
6946,0.0
6947,0.0
6948,0.0
6949,0.0
6950,0.0
6951,0.0
6952,0.0
6953,0.0
6954,0.0
6955,0.0
6956,0.0
6957,0.0
6958,0.0
6959,0.0
6960,0.0
6961,0.0
6962,0.0
6963,0.0
6964,0.0
6965,0.0
6966,0.0
6967,0.0
6968,0.0
6969,0.0
6970,0.0
6971,0.0
6972,0.0
6973,0.0
6974,0.0
6975,0.0
6976,0.0
6977,0.0
6978,0.0
6979,0.0
6980,0.0
6981,0.0
6982,0.0
6983,0.0
6984,0.0
6985,0.0
6986,0.0
6987,0.0
6988,0.0
6989,0.0
6990,0.0
6991,0.0
6992,0.0
6993,0.0
6994,0.0
6995,0.0
6996,0.0
6997,0.0
6998,0.0
6999,0.0
7000,0.0
7001,0.0
7002,0.0
7003,0.0
7004,0.0
7005,0.0
7006,0.0
7007,0.0
7008,0.0
7009,0.0
7010,0.0
7011,0.0
7012,0.0
7013,0.0
7014,0.0
7015,0.0
7016,0.0
7017,0.0
7018,0.0
7019,0.0
7020,0.0
7021,0.0
7022,0.0
7023,0.0
7024,0.0
7025,0.0
7026,0.0
7027,0.0
7028,0.0
7029,0.0
7030,0.0
7031,0.0
7032,0.0
7033,0.0
7034,0.0
7035,0.0
7036,0.0
7037,0.0
7038,0.0
7039,0.0
7040,0.0
7041,0.0
7042,0.0
7043,0.0
7044,0.0
7045,0.0
7046,0.0
7047,0.0
7048,0.0
7049,0.0
7050,0.0
7051,0.0
7052,0.0
7053,0.0
7054,0.0
7055,0.0
7056,0.0
7057,0.6666666666666666
7058,1.3333333333333333
7059,2.0
7060,2.6666666666666665
7061,3.333333333333333
7062,4.0
7063,4.666666666666666
7064,5.333333333333333
7065,6.0
7066,6.666666666666666
7067,7.333333333333333
7068,8.0
7069,12.916666666666668
7070,17.833333333333336
7071,22.75
7072,27.666666666666668
7073,32.583333333333336
7074,37.5
7075,42.41666666666667
7076,47.333333333333336
7077,52.25
7078,57.16666666666667
7079,62.083333333333336
7080,67.0
7081,74.5
7082,82.0
7083,89.5
7084,97.0
7085,104.5
7086,112.0
7087,119.5
7088,127.0
7089,134.5
7090,142.0
7091,149.5
7092,157.0
7093,161.25
7094,165.5
7095,169.75
7096,174.0
7097,178.25
7098,182.5
7099,186.75
7100,191.0
7101,195.25
7102,199.5
7103,203.75
7104,208.0
7105,212.5
7106,217.0
7107,221.5
7108,226.0
7109,230.5
7110,235.0
7111,239.5
7112,244.0
7113,248.5
7114,253.0
7115,257.5
7116,262.0
7117,255.41666666666666
7118,248.83333333333334
7119,242.25
7120,235.66666666666666
7121,229.08333333333334
7122,222.5
7123,215.91666666666669
7124,209.33333333333334
7125,202.75
7126,196.16666666666669
7127,189.58333333333334
7128,183.0
7129,184.33333333333334
7130,185.66666666666666
7131,187.0
7132,188.33333333333334
7133,189.66666666666666
7134,191.0
7135,192.33333333333334
7136,193.66666666666666
7137,195.0
7138,196.33333333333334
7139,197.66666666666666
7140,199.0
7141,190.25
7142,181.5
7143,172.75
7144,164.0
7145,155.25
7146,146.5
7147,137.75
7148,129.0
7149,120.25
7150,111.5
7151,102.75
7152,94.0
7153,91.0
7154,88.0
7155,85.0
7156,82.0
7157,79.0
7158,76.0
7159,73.0
7160,70.0
7161,67.0
7162,64.0
7163,61.0
7164,58.0
7165,54.333333333333336
7166,50.666666666666664
7167,47.0
7168,43.333333333333336
7169,39.66666666666667
7170,36.0
7171,32.333333333333336
7172,28.666666666666668
7173,25.0
7174,21.333333333333336
7175,17.66666666666667
7176,14.0
7177,12.833333333333334
7178,11.666666666666666
7179,10.5
7180,9.333333333333332
7181,8.166666666666666
7182,7.0
7183,5.833333333333332
7184,4.666666666666666
7185,3.5
7186,2.333333333333332
7187,1.166666666666666
7188,0.0
7189,0.0
7190,0.0
7191,0.0
7192,0.0
7193,0.0
7194,0.0
7195,0.0
7196,0.0
7197,0.0
7198,0.0
7199,0.0
7200,0.0
7201,0.0
7202,0.0
7203,0.0
7204,0.0
7205,0.0
7206,0.0
7207,0.0
7208,0.0
7209,0.0
7210,0.0
7211,0.0
7212,0.0
7213,0.0
7214,0.0
7215,0.0
7216,0.0
7217,0.0
7218,0.0
7219,0.0
7220,0.0
7221,0.0
7222,0.0
7223,0.0
7224,0.0
7225,0.0
7226,0.0
7227,0.0
7228,0.0
7229,0.0
7230,0.0
7231,0.0
7232,0.0
7233,0.0
7234,0.0
7235,0.0
7236,0.0
7237,0.0
7238,0.0
7239,0.0
7240,0.0
7241,0.0
7242,0.0
7243,0.0
7244,0.0
7245,0.0
7246,0.0
7247,0.0
7248,0.0
7249,0.0
7250,0.0
7251,0.0
7252,0.0
7253,0.0
7254,0.0
7255,0.0
7256,0.0
7257,0.0
7258,0.0
7259,0.0
7260,0.0
7261,0.0
7262,0.0
7263,0.0
7264,0.0
7265,0.0
7266,0.0
7267,0.0
7268,0.0
7269,0.0
7270,0.0
7271,0.0
7272,0.0
7273,0.0
7274,0.0
7275,0.0
7276,0.0
7277,0.0
7278,0.0
7279,0.0
7280,0.0
7281,0.0
7282,0.0
7283,0.0
7284,0.0
7285,0.0
7286,0.0
7287,0.0
7288,0.0
7289,0.0
7290,0.0
7291,0.0
7292,0.0
7293,0.0
7294,0.0
7295,0.0
7296,0.0
7297,0.0
7298,0.0
7299,0.0
7300,0.0
7301,0.0
7302,0.0
7303,0.0
7304,0.0
7305,0.0
7306,0.0
7307,0.0
7308,0.0
7309,0.0
7310,0.0
7311,0.0
7312,0.0
7313,0.0
7314,0.0
7315,0.0
7316,0.0
7317,0.0
7318,0.0
7319,0.0
7320,0.0
7321,0.0
7322,0.0
7323,0.0
7324,0.0
7325,0.0
7326,0.0
7327,0.0
7328,0.0
7329,0.0
7330,0.0
7331,0.0
7332,0.0
7333,0.0
7334,0.0
7335,0.0
7336,0.0
7337,0.0
7338,0.0
7339,0.0
7340,0.0
7341,0.0
7342,0.0
7343,0.0
7344,0.0
7345,0.08333333333333333
7346,0.16666666666666666
7347,0.25
7348,0.3333333333333333
7349,0.41666666666666663
7350,0.5
7351,0.5833333333333333
7352,0.6666666666666666
7353,0.75
7354,0.8333333333333333
7355,0.9166666666666666
7356,1.0
7357,2.416666666666667
7358,3.8333333333333335
7359,5.25
7360,6.666666666666667
7361,8.083333333333334
7362,9.5
7363,10.916666666666668
7364,12.333333333333334
7365,13.75
7366,15.166666666666668
7367,16.583333333333336
7368,18.0
7369,21.416666666666668
7370,24.833333333333332
7371,28.25
7372,31.666666666666664
7373,35.08333333333333
7374,38.5
7375,41.916666666666664
7376,45.33333333333333
7377,48.75
7378,52.166666666666664
7379,55.58333333333333
7380,59.0
7381,60.0
7382,61.0
7383,62.0
7384,63.0
7385,64.0
7386,65.0
7387,66.0
7388,67.0
7389,68.0
7390,69.0
7391,70.0
7392,71.0
7393,75.16666666666667
7394,79.33333333333333
7395,83.5
7396,87.66666666666667
7397,91.83333333333334
7398,96.0
7399,100.16666666666667
7400,104.33333333333334
7401,108.5
7402,112.66666666666667
7403,116.83333333333334
7404,121.0
7405,122.91666666666667
7406,124.83333333333333
7407,126.75
7408,128.66666666666666
7409,130.58333333333334
7410,132.5
7411,134.41666666666666
7412,136.33333333333334
7413,138.25
7414,140.16666666666666
7415,142.08333333333334
7416,144.0
7417,137.58333333333334
7418,131.16666666666666
7419,124.75
7420,118.33333333333333
7421,111.91666666666666
7422,105.5
7423,99.08333333333333
7424,92.66666666666666
7425,86.25
7426,79.83333333333333
7427,73.41666666666666
7428,67.0
7429,67.25
7430,67.5
7431,67.75
7432,68.0
7433,68.25
7434,68.5
7435,68.75
7436,69.0
7437,69.25
7438,69.5
7439,69.75
7440,70.0
7441,68.25
7442,66.5
7443,64.75
7444,63.0
7445,61.25
7446,59.5
7447,57.75
7448,56.0
7449,54.25
7450,52.5
7451,50.75
7452,49.0
7453,47.166666666666664
7454,45.333333333333336
7455,43.5
7456,41.666666666666664
7457,39.833333333333336
7458,38.0
7459,36.16666666666667
7460,34.333333333333336
7461,32.5
7462,30.666666666666668
7463,28.833333333333336
7464,27.0
7465,24.75
7466,22.5
7467,20.25
7468,18.0
7469,15.75
7470,13.5
7471,11.25
7472,9.0
7473,6.75
7474,4.5
7475,2.25
7476,0.0
7477,0.0
7478,0.0
7479,0.0
7480,0.0
7481,0.0
7482,0.0
7483,0.0
7484,0.0
7485,0.0
7486,0.0
7487,0.0
7488,0.0
7489,0.0
7490,0.0
7491,0.0
7492,0.0
7493,0.0
7494,0.0
7495,0.0
7496,0.0
7497,0.0
7498,0.0
7499,0.0
7500,0.0
7501,0.0
7502,0.0
7503,0.0
7504,0.0
7505,0.0
7506,0.0
7507,0.0
7508,0.0
7509,0.0
7510,0.0
7511,0.0
7512,0.0
7513,0.0
7514,0.0
7515,0.0
7516,0.0
7517,0.0
7518,0.0
7519,0.0
7520,0.0
7521,0.0
7522,0.0
7523,0.0
7524,0.0
7525,0.0
7526,0.0
7527,0.0
7528,0.0
7529,0.0
7530,0.0
7531,0.0
7532,0.0
7533,0.0
7534,0.0
7535,0.0
7536,0.0
7537,0.0
7538,0.0
7539,0.0
7540,0.0
7541,0.0
7542,0.0
7543,0.0
7544,0.0
7545,0.0
7546,0.0
7547,0.0
7548,0.0
7549,0.0
7550,0.0
7551,0.0
7552,0.0
7553,0.0
7554,0.0
7555,0.0
7556,0.0
7557,0.0
7558,0.0
7559,0.0
7560,0.0
7561,0.0
7562,0.0
7563,0.0
7564,0.0
7565,0.0
7566,0.0
7567,0.0
7568,0.0
7569,0.0
7570,0.0
7571,0.0
7572,0.0
7573,0.0
7574,0.0
7575,0.0
7576,0.0
7577,0.0
7578,0.0
7579,0.0
7580,0.0
7581,0.0
7582,0.0
7583,0.0
7584,0.0
7585,0.0
7586,0.0
7587,0.0
7588,0.0
7589,0.0
7590,0.0
7591,0.0
7592,0.0
7593,0.0
7594,0.0
7595,0.0
7596,0.0
7597,0.0
7598,0.0
7599,0.0
7600,0.0
7601,0.0
7602,0.0
7603,0.0
7604,0.0
7605,0.0
7606,0.0
7607,0.0
7608,0.0
7609,0.0
7610,0.0
7611,0.0
7612,0.0
7613,0.0
7614,0.0
7615,0.0
7616,0.0
7617,0.0
7618,0.0
7619,0.0
7620,0.0
7621,0.0
7622,0.0
7623,0.0
7624,0.0
7625,0.0
7626,0.0
7627,0.0
7628,0.0
7629,0.0
7630,0.0
7631,0.0
7632,0.0
7633,0.5
7634,1.0
7635,1.5
7636,2.0
7637,2.5
7638,3.0
7639,3.5
7640,4.0
7641,4.5
7642,5.0
7643,5.5
7644,6.0
7645,11.083333333333332
7646,16.166666666666664
7647,21.25
7648,26.333333333333332
7649,31.416666666666664
7650,36.5
7651,41.58333333333333
7652,46.666666666666664
7653,51.75
7654,56.83333333333333
7655,61.916666666666664
7656,67.0
7657,69.08333333333333
7658,71.16666666666667
7659,73.25
7660,75.33333333333333
7661,77.41666666666667
7662,79.5
7663,81.58333333333333
7664,83.66666666666667
7665,85.75
7666,87.83333333333334
7667,89.91666666666667
7668,92.0
7669,100.91666666666667
7670,109.83333333333333
7671,118.75
7672,127.66666666666666
7673,136.58333333333331
7674,145.5
7675,154.41666666666666
7676,163.33333333333331
7677,172.25
7678,181.16666666666666
7679,190.08333333333331
7680,199.0
7681,210.41666666666666
7682,221.83333333333334
7683,233.25
7684,244.66666666666666
7685,256.0833333333333
7686,267.5
7687,278.91666666666663
7688,290.3333333333333
7689,301.75
7690,313.16666666666663
7691,324.5833333333333
7692,336.0
7693,326.8333333333333
7694,317.6666666666667
7695,308.5
7696,299.3333333333333
7697,290.1666666666667
7698,281.0
7699,271.83333333333337
7700,262.6666666666667
7701,253.5
7702,244.33333333333334
7703,235.16666666666669
7704,226.0
7705,229.08333333333334
7706,232.16666666666666
7707,235.25
7708,238.33333333333334
7709,241.41666666666666
7710,244.5
7711,247.58333333333334
7712,250.66666666666666
7713,253.75
7714,256.8333333333333
7715,259.9166666666667
7716,263.0
7717,263.25
7718,263.5
7719,263.75
7720,264.0
7721,264.25
7722,264.5
7723,264.75
7724,265.0
7725,265.25
7726,265.5
7727,265.75
7728,266.0
7729,257.25
7730,248.5
7731,239.75
7732,231.0
7733,222.25
7734,213.5
7735,204.75
7736,196.0
7737,187.25
7738,178.5
7739,169.75
7740,161.0
7741,150.41666666666666
7742,139.83333333333334
7743,129.25
7744,118.66666666666666
7745,108.08333333333333
7746,97.5
7747,86.91666666666666
7748,76.33333333333333
7749,65.75
7750,55.16666666666666
7751,44.58333333333333
7752,34.0
7753,31.166666666666668
7754,28.333333333333332
7755,25.5
7756,22.666666666666664
7757,19.833333333333332
7758,17.0
7759,14.166666666666664
7760,11.333333333333332
7761,8.5
7762,5.666666666666664
7763,2.833333333333332
7764,0.0
7765,0.0
7766,0.0
7767,0.0
7768,0.0
7769,0.0
7770,0.0
7771,0.0
7772,0.0
7773,0.0
7774,0.0
7775,0.0
7776,0.0
7777,0.0
7778,0.0
7779,0.0
7780,0.0
7781,0.0
7782,0.0
7783,0.0
7784,0.0
7785,0.0
7786,0.0
7787,0.0
7788,0.0
7789,0.0
7790,0.0
7791,0.0
7792,0.0
7793,0.0
7794,0.0
7795,0.0
7796,0.0
7797,0.0
7798,0.0
7799,0.0
7800,0.0
7801,0.0
7802,0.0
7803,0.0
7804,0.0
7805,0.0
7806,0.0
7807,0.0
7808,0.0
7809,0.0
7810,0.0
7811,0.0
7812,0.0
7813,0.0
7814,0.0
7815,0.0
7816,0.0
7817,0.0
7818,0.0
7819,0.0
7820,0.0
7821,0.0
7822,0.0
7823,0.0
7824,0.0
7825,0.0
7826,0.0
7827,0.0
7828,0.0
7829,0.0
7830,0.0
7831,0.0
7832,0.0
7833,0.0
7834,0.0
7835,0.0
7836,0.0
7837,0.0
7838,0.0
7839,0.0
7840,0.0
7841,0.0
7842,0.0
7843,0.0
7844,0.0
7845,0.0
7846,0.0
7847,0.0
7848,0.0
7849,0.0
7850,0.0
7851,0.0
7852,0.0
7853,0.0
7854,0.0
7855,0.0
7856,0.0
7857,0.0
7858,0.0
7859,0.0
7860,0.0
7861,0.0
7862,0.0
7863,0.0
7864,0.0
7865,0.0
7866,0.0
7867,0.0
7868,0.0
7869,0.0
7870,0.0
7871,0.0
7872,0.0
7873,0.0
7874,0.0
7875,0.0
7876,0.0
7877,0.0
7878,0.0
7879,0.0
7880,0.0
7881,0.0
7882,0.0
7883,0.0
7884,0.0
7885,0.0
7886,0.0
7887,0.0
7888,0.0
7889,0.0
7890,0.0
7891,0.0
7892,0.0
7893,0.0
7894,0.0
7895,0.0
7896,0.0
7897,0.0
7898,0.0
7899,0.0
7900,0.0
7901,0.0
7902,0.0
7903,0.0
7904,0.0
7905,0.0
7906,0.0
7907,0.0
7908,0.0
7909,0.0
7910,0.0
7911,0.0
7912,0.0
7913,0.0
7914,0.0
7915,0.0
7916,0.0
7917,0.0
7918,0.0
7919,0.0
7920,0.0
7921,0.4166666666666667
7922,0.8333333333333334
7923,1.25
7924,1.6666666666666667
7925,2.0833333333333335
7926,2.5
7927,2.916666666666667
7928,3.3333333333333335
7929,3.75
7930,4.166666666666667
7931,4.583333333333334
7932,5.0
7933,9.916666666666668
7934,14.833333333333334
7935,19.75
7936,24.666666666666668
7937,29.583333333333336
7938,34.5
7939,39.41666666666667
7940,44.333333333333336
7941,49.25
7942,54.16666666666667
7943,59.083333333333336
7944,64.0
7945,76.41666666666667
7946,88.83333333333333
7947,101.25
7948,113.66666666666666
7949,126.08333333333333
7950,138.5
7951,150.91666666666666
7952,163.33333333333331
7953,175.75
7954,188.16666666666666
7955,200.58333333333331
7956,213.0
7957,226.75
7958,240.5
7959,254.25
7960,268.0
7961,281.75
7962,295.5
7963,309.25
7964,323.0
7965,336.75
7966,350.5
7967,364.25
7968,378.0
7969,382.9166666666667
7970,387.8333333333333
7971,392.75
7972,397.6666666666667
7973,402.5833333333333
7974,407.5
7975,412.4166666666667
7976,417.3333333333333
7977,422.25
7978,427.1666666666667
7979,432.0833333333333
7980,437.0
7981,431.25
7982,425.5
7983,419.75
7984,414.0
7985,408.25
7986,402.5
7987,396.75
7988,391.0
7989,385.25
7990,379.5
7991,373.75
7992,368.0
7993,365.0833333333333
7994,362.1666666666667
7995,359.25
7996,356.3333333333333
7997,353.4166666666667
7998,350.5
7999,347.5833333333333
8000,344.6666666666667
8001,341.75
8002,338.8333333333333
8003,335.9166666666667
8004,333.0
8005,324.9166666666667
8006,316.8333333333333
8007,308.75
8008,300.6666666666667
8009,292.5833333333333
8010,284.5
8011,276.4166666666667
8012,268.3333333333333
8013,260.25
8014,252.16666666666666
8015,244.08333333333331
8016,236.0
8017,227.08333333333334
8018,218.16666666666666
8019,209.25
8020,200.33333333333334
8021,191.41666666666669
8022,182.5
8023,173.58333333333334
8024,164.66666666666669
8025,155.75
8026,146.83333333333334
8027,137.91666666666669
8028,129.0
8029,121.91666666666667
8030,114.83333333333333
8031,107.75
8032,100.66666666666667
8033,93.58333333333334
8034,86.5
8035,79.41666666666667
8036,72.33333333333334
8037,65.25
8038,58.16666666666667
8039,51.08333333333334
8040,44.0
8041,40.333333333333336
8042,36.666666666666664
8043,33.0
8044,29.333333333333336
8045,25.666666666666668
8046,22.0
8047,18.333333333333336
8048,14.666666666666668
8049,11.0
8050,7.333333333333336
8051,3.6666666666666714
8052,0.0
8053,0.0
8054,0.0
8055,0.0
8056,0.0
8057,0.0
8058,0.0
8059,0.0
8060,0.0
8061,0.0
8062,0.0
8063,0.0
